#日期,机构,余额,活期余额
20190512,340323018,12651.33,3961.96
20190512,340323019,14073.71,6498.63
20190512,340323020,10774.95,4182.07
20190512,340323021,9133.43,3598.82
20190512,340323022,11572.96,4819.23
20190512,340323023,10628.36,3607.25
20190512,340323024,12910.36,4654.41
20190512,340401002,10012.72,2581.05
20190512,340401004,12868.37,2559.71
20190512,340401005,11969.73,2069.51
20190512,340401006,11527.23,2278.26
20190512,340401007,8449.88,1835.96
20190512,340401009,22388.58,3122
20190512,340401010,10476.73,2256.92
20190512,340401011,16853.23,3757.39
20190512,340401012,12485.38,2075.24
20190512,340401013,13157.54,3532.11
20190512,340401014,24140.24,3618.86
20190512,340401015,13757.3,2386.62
20190512,340401016,14587.59,3574.18
20190512,340401017,14854.57,3178.13
20190512,340401018,14591.48,2654.65
20190512,340401019,15643.89,1585.56
20190512,340401020,23195.18,3782.79
20190512,340401021,16544.01,3434.4
20190512,340401022,19920.49,3660.49
20190512,340401026,24798.37,4542.18
20190512,340401028,15359.74,1822.05
20190512,340401029,19975.28,4044.45
20190512,340401031,16521.48,3123.1
20190512,340401032,20300.28,2781.05
20190512,340401033,19823.28,3742.83
20190512,340401035,13729.31,1682.55
20190512,340401036,16266.46,3178.3
20190512,340401038,11955.02,1173.96
20190512,340401040,25664.43,5183.99
20190512,340401041,14039.74,6746.95
20190512,340401042,32927.18,8708.73
20190512,340401043,26150.3,4310.73
20190512,340401047,36092.56,10772.42
20190512,340401048,19039.62,4096.92
20190512,340401049,17909.23,4534.35
20190512,340401051,21033.63,6593.03
20190512,340401052,15130.81,2155.17
20190512,340401053,13832.96,2324.86
20190512,340421002,20349.54,5840.72
20190512,340421003,30145.12,7813.42
20190512,340421004,51686.89,13820.75
20190512,340421005,31977.41,9669.78
20190512,340421006,26727,7597.32
20190512,340421007,24838.52,8990.65
20190512,340421008,43152.96,11398.82
20190512,340421009,27360.01,8239.06
20190512,340421010,34493.43,8742.36
20190512,340421012,25238.86,6265.41
20190512,340421013,29835.34,8257.42
20190512,340421014,24615.09,8432.7
20190512,340421015,31746.74,8690.61
20190512,340421016,26806.66,6237.26
20190512,340421017,34524.33,7922.51
20190512,340421019,23943.33,6110.2
20190512,340422101,32774.88,9078.07
20190512,340422102,17785.53,5955.36
20190512,340422103,19149.47,4219.86
20190512,340422105,20056.59,4386.63
20190512,340422106,31902.56,5719.32
20190512,340422107,14197.13,4493.74
20190512,340422108,20636.1,6773.18
20190512,340422109,18108.39,2629.12
20190512,340422110,17750.05,4481.02
20190512,340422111,22062.43,6826.9
20190512,340422112,25362.91,6094.22
20190512,340422113,7759.3,2357.62
20190512,340422114,22797.44,6152.43
20190512,340422115,10124.41,3269.1
20190512,340422117,28498.02,7901.17
20190512,340422118,38994.99,6818.93
20190512,340422119,18238.74,3600.26
20190512,340422120,21717.86,4521.26
20190512,340422121,39477.22,6181.45
20190512,340422122,27528.95,5773.58
20190512,340422123,12623.93,2321.18
20190512,340422125,18564.42,3719.09
20190512,340422126,28490.4,4669.77
20190512,340422127,14088.88,2506.21
20190512,340422128,35769.76,6946.2
20190512,340422129,13985.22,3621.63
20190512,340501001,6196.47,1302.76
20190512,340501003,14624.85,2528.96
20190512,340501004,10769.64,1413.58
20190512,340501006,5121.91,1140.03
20190512,340501007,8767.25,1595.06
20190512,340501008,6513.35,2117.14
20190512,340501009,19649.37,2800.49
20190512,340501010,9632.72,2393.47
20190512,340501012,8319.57,2054.4
20190512,340501013,7282.78,1103.28
20190512,340501014,19426.39,2375.91
20190512,340501015,8858.72,1528.05
20190512,340501016,4743.84,798.34
20190512,340501017,11214.93,1790.71
20190512,340501019,19069.34,4313.76
20190512,340501020,12767.54,1877.22
20190512,340501021,14815.07,2103.11
20190512,340501023,13243.28,1385.38
20190512,340501025,11300.89,2167.24
20190512,340501029,14565.52,2162.95
20190512,340501030,18715.64,3403.94
20190512,340521001,37117.73,6648.32
20190512,340521003,15020.1,2363.93
20190512,340521004,21704.37,4760.63
20190512,340521006,28780.73,3479.1
20190512,340521010,23136.71,5482.6
20190512,340521011,11777.06,2710.44
20190512,340521012,22894.38,6716.15
20190512,340521013,20835.23,3158.66
20190512,340521014,20889.02,3916.48
20190512,340521017,12614.51,3255.14
20190512,340521019,14691.62,3561.18
20190512,340521020,22564.55,4326.21
20190512,340521021,28915.29,5579.21
20190512,340521022,31625.33,5331.08
20190512,340521023,22384.05,5912.34
20190512,340521024,18183.62,5946.29
20190512,340521025,9856.96,3924.06
20190512,340522001,15578.58,3078.07
20190512,340522003,24600.66,4865.12
20190512,340522004,10786.25,1801.69
20190512,340522006,27197.63,6203.79
20190512,340522007,13541.57,3584.9
20190512,340522008,18894.28,5707.69
20190512,340522009,15430.42,3746.34
20190512,340522010,6886.09,1440.85
20190512,340522011,11133.88,2035.64
20190512,340522013,30283.34,4495.24
20190512,340522015,6519.98,1494.29
20190512,340523001,34959.72,7053.96
20190512,340523002,18914.09,4106.34
20190512,340523004,14699.05,2353.16
20190512,340523005,31688.32,4946.56
20190512,340523006,15884.56,2121.32
20190512,340523007,17460.36,5510.37
20190512,340523008,30451.45,5519.83
20190512,340523009,23437.89,6733.65
20190512,340523010,21358.02,4583.86
20190512,340523012,41880.89,6207.53
20190512,340523013,21897.83,3130.77
20190512,340601002,9813.27,2709.57
20190512,340601003,12174.97,2304.23
20190512,340601006,11966.99,3941.15
20190512,340601007,14556.95,4522.12
20190512,340601008,13665.56,4058.09
20190512,340601009,15987.25,4716.77
20190512,340601010,8743.56,1814.77
20190512,340601011,20350.41,3913.83
20190512,340601013,25748.73,4372.37
20190512,340601016,9232.14,2075.28
20190512,340601017,13127,3222.61
20190512,340601018,12933.02,1882.87
20190512,340601019,12655.42,2001.56
20190512,340601020,11484.24,1800.47
20190512,340601021,20327.06,4304.8
20190512,340601023,14329.19,2236.41
20190512,340601024,11727.22,2543.01
20190512,340601026,32670.25,5620.35
20190512,340601027,15813.26,3821.69
20190512,340601028,12134.68,3133.82
20190512,340601030,21709.26,5625.87
20190512,340601031,26397.53,5583.14
20190512,340601032,27800.5,5349.45
20190512,340601033,31897.01,6076.23
